Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Expert 5.0+,Bracket A,P17: Round of 16,Single game,AZR Spinrates,come to brazil,come to brazil,0,2,,,,,David Mitchell,Jackson Blackburn,Max Huang,Alec Galbo
Bracket Stage,Expert 5.0+,Bracket A,P17: Round of 16,Single game,Don’t Care,Quinn's Exes,Quinn's Exes,0,2,,,,,James Lamkin,Jake Woolley,Dylan Medveal,Jack Stinson
Bracket Stage,Expert 5.0+,Bracket A,P17: Round of 16,Single game,Arch Enemies,Top of the Hill,Arch Enemies,2,0,,,,,Franz Castillo,Ryan McCargar,Benjamin Bunze,Jake Oxendine
Bracket Stage,Expert 5.0+,Bracket A,P17: Round of 16,Single game,Dive Hard,Arrow’s Assless Chaps,Dive Hard,0,-2,,,,,Cole Sanchez,Nolan Wynkoop,Schon Siguenza,Garrett Meredith
Bracket Stage,Expert 5.0+,Bracket A,Quarter-final,Best of 3,Bad Combo,Screenagers,Bad Combo,21,12,21,10,,,Will Picone,Rahul Murthy,Lucas Pruett,Warner Curtis
Bracket Stage,Expert 5.0+,Bracket A,Quarter-final,Best of 3,Insystem,Rowdy,Insystem,21,14,21,15,,,Blake Bosak,Etienne Cote,Ryan Oswalt,Trevor Barbosa
Bracket Stage,Expert 5.0+,Bracket A,Quarter-final,Best of 3,Paq’s delinquent children,Chupacabra,Paq’s delinquent children,21,17,21,14,,,Xande Plaisted,Garrett Carver,Kieran Rose,Tyler Fernandez
Bracket Stage,Expert 5.0+,Bracket A,Quarter-final,Best of 3,Nutted on 875,The Rule of two,Nutted on 875,21,18,19,21,21,19,Brandon Brown,fredric hinkle,Malachi Espinola,Zack Duffy
Bracket Stage,Expert 5.0+,Bracket A,P9: Quarter-final,Single game,SIUUUUUUUUUUUUUUUUU,Laziest,SIUUUUUUUUUUUUUUUUU,0,-1,,,,,Cory Chilton,Kyan Kornfeld,Cade Larson,kevin um
Bracket Stage,Expert 5.0+,Bracket A,P9: Quarter-final,Single game,Dialed,Blanco Fuego,Blanco Fuego,-1,0,,,,,Luke Pennington,Josh Cain,Joseph Kaylor,Jake Babbitt
Bracket Stage,Expert 5.0+,Bracket A,P9: Quarter-final,Single game,Fractal Spikes,TRP Fleet Footwork,Fractal Spikes,0,-1,,,,,Michael Du,Connor Nelson,Ethan McWhirter,Matthew Burrows
Bracket Stage,Expert 5.0+,Bracket A,P9: Quarter-final,Single game,Musty,BorderLine,BorderLine,19,21,,,,,Jacob Payer,Samuel Buckman,Kaleb Wagner,Trey Thompson
Bracket Stage,Expert 5.0+,Bracket A,P17: Quarter-final,Single game,Beach Bums,Dive Hard,Beach Bums,2,1,,,,,Sasha Mariniuk,Ryan Leong,Cole Sanchez,Nolan Wynkoop
Bracket Stage,Expert 5.0+,Bracket A,P17: Quarter-final,Single game,no idea,Arch Enemies,Arch Enemies,0,2,,,,,Quinn Hufler,tucker judkins,Franz Castillo,Ryan McCargar
Bracket Stage,Expert 5.0+,Bracket A,P17: Quarter-final,Single game,Ask Nick to do the WAP,Quinn's Exes,Quinn's Exes,0,2,,,,,Nick Wideman,Grayson M  Wills,Dylan Medveal,Jack Stinson
Bracket Stage,Expert 5.0+,Bracket A,P17: Quarter-final,Single game,Misclick,come to brazil,come to brazil,-1,0,,,,,Tim Gaskin,Charlie Camarena,Max Huang,Alec Galbo
Bracket Stage,Expert 5.0+,Bracket A,Semi-final,Best of 3,Bad Combo,Nutted on 875,Bad Combo,21,16,21,12,,,Will Picone,Rahul Murthy,Brandon Brown,fredric hinkle
Bracket Stage,Expert 5.0+,Bracket A,Semi-final,Best of 3,Insystem,Paq’s delinquent children,Insystem,21,15,23,25,21,15,Blake Bosak,Etienne Cote,Xande Plaisted,Garrett Carver
