Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Contender 4.5,Group B,5,Single game,Short term relationship,Spiked kool-aid,Short term relationship,21,15,,,,,Joe Caires,Gavin Bullis,Ahren Gwynn,Ian Sanders
Group Stage,Contender 4.5,Group B,5,Single game,Billy La Bufanda,Cameron/Jake,Billy La Bufanda,21,18,,,,,Joshua Bardwell,Steven Pan,Jake Eichenseer,Cameron Thomas
Group Stage,Contender 4.5,Group B,5,Single game,rememberingrohun,jes team,rememberingrohun,21,10,,,,,Devon Lee,Patrick Stinebaugh,Steve Rojas,Owen Slater
Group Stage,Contender 4.5,Group B,6,Single game,Baja blast gelato,Billy La Bufanda,Billy La Bufanda,13,21,,,,,Michael Dobbs,Chanchol Krasaesin,Joshua Bardwell,Steven Pan
Group Stage,Contender 4.5,Group B,6,Single game,Cameron/Jake,jes team,Cameron/Jake,21,18,,,,,Jake Eichenseer,Cameron Thomas,Steve Rojas,Owen Slater
Group Stage,Contender 4.5,Group B,6,Single game,Spiked kool-aid,rememberingrohun,rememberingrohun,18,21,,,,,Ahren Gwynn,Ian Sanders,Devon Lee,Patrick Stinebaugh
Group Stage,Contender 4.5,Group B,7,Single game,Baja blast gelato,Short term relationship,Short term relationship,15,21,,,,,Michael Dobbs,Chanchol Krasaesin,Joe Caires,Gavin Bullis
Group Stage,Contender 4.5,Group B,7,Single game,Billy La Bufanda,jes team,Billy La Bufanda,21,13,,,,,Joshua Bardwell,Steven Pan,Steve Rojas,Owen Slater
Group Stage,Contender 4.5,Group B,7,Single game,Cameron/Jake,Spiked kool-aid,Cameron/Jake,23,21,,,,,Jake Eichenseer,Cameron Thomas,Ahren Gwynn,Ian Sanders
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Billy La Bufanda,jes team,Billy La Bufanda,21,11,26,28,21,18,Joshua Bardwell,Steven Pan,Steve Rojas,Owen Slater
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Too Tentacool,C++T,Too Tentacool,21,16,21,12,,,Holden Frey,Omar Chavez,Trent Keeler,charlie purdue
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Cameron/Jake,Spiked kool-aid,Cameron/Jake,21,18,21,19,,,Jake Eichenseer,Cameron Thomas,Ahren Gwynn,Ian Sanders
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,sage and max,Baja blast gelato,sage and max,21,18,21,16,,,max gehm,Sage Brown,Michael Dobbs,Chanchol Krasaesin
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Next Point Wins,Mitchell / Wong,Mitchell / Wong,21,17,16,21,13,21,Clay Ostroff,Jackson Hanf,Caleb Wong,Devon Mitchell
Bracket Stage,Contender 4.5,Bracket A,Quarter-final,Single game,Short term relationship,Mitchell / Wong,Short term relationship,2,0,,,,,Joe Caires,Gavin Bullis,Caleb Wong,Devon Mitchell
