Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Contender 4.5,Bracket A,Final,Best of 3,Strangely embracing a man from Chico,Gatekeeping Rafi,Gatekeeping Rafi,5,10,-1,0,,,Jarratt Rouse,Skyler Boles,Arrow Griner,Zach Bergevin
Bracket Stage,Contender 4.5,Bracket A,P3: Final,Best of 3,non responsive,Dive Hard,,-1,0,0,-1,0,0,Kannon Forbush,Andrew Greer,Nolan Wynkoop,Cole Sanchez
Pool Play,Womens 4.0+,Group A,1,Single game,2k•,Tung/Stacey,2k•,21,18,,,,,Karah Hui,Kayla Wu,Stacey Grimes,Tung Lin
Pool Play,Womens 4.0+,Group A,1,Single game,Mr. & Mrs. Buckman,YEET,Mr. & Mrs. Buckman,21,18,,,,,Perrin York,Alex Buckman,Alyssa Yee,Ruth Troughton
Pool Play,Womens 4.0+,Group B,1,Single game,No Hype,Cham Chowder for Dinher,No Hype,21,13,,,,,Maddy Morehouse,Malia Sato,Bethany Dinh,Abby Cham
Pool Play,Womens 4.0+,Group B,1,Single game,Savage/Nguyen,MASH,Savage/Nguyen,21,12,,,,,Kirstie Savage,Joelle Nguyen,Mey Helm,Ashley Ortlip
Pool Play,Womens 4.0+,Group A,2,Single game,2k•,YEET,2k•,21,12,,,,,Karah Hui,Kayla Wu,Alyssa Yee,Ruth Troughton
Pool Play,Womens 4.0+,Group A,2,Single game,$$ KA-CHING $$,Tung/Stacey,$$ KA-CHING $$,21,15,,,,,Kayla Ngai,Christine Chang,Stacey Grimes,Tung Lin
Pool Play,Womens 4.0+,Group B,2,Single game,No Hype,MASH,No Hype,21,9,,,,,Maddy Morehouse,Malia Sato,Mey Helm,Ashley Ortlip
Pool Play,Womens 4.0+,Group B,2,Single game,ellelowe sebmarine,Cham Chowder for Dinher,ellelowe sebmarine,21,11,,,,,Sebastiani Kim,Elle Lowe,Bethany Dinh,Abby Cham
Pool Play,Womens 4.0+,Group A,3,Single game,2k•,$$ KA-CHING $$,2k•,21,15,,,,,Karah Hui,Kayla Wu,Kayla Ngai,Christine Chang
Pool Play,Womens 4.0+,Group A,3,Single game,Mr. & Mrs. Buckman,Tung/Stacey,Mr. & Mrs. Buckman,21,11,,,,,Perrin York,Alex Buckman,Stacey Grimes,Tung Lin
Pool Play,Womens 4.0+,Group B,3,Single game,No Hype,ellelowe sebmarine,ellelowe sebmarine,16,21,,,,,Maddy Morehouse,Malia Sato,Sebastiani Kim,Elle Lowe
