Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Gold 5.0,Group A,10,Single game,"TRP Pain Killers ",Rice Cakes,"TRP Pain Killers ",15,9,,,,,Matthew Cole,Christian Bennett,Owen Lynch,JP Chincuanco
Group Stage,Gold 5.0,Group A,10,Single game,Martinez/Arledge,ClearBlade,ClearBlade,11,15,,,,,Brandon Arledge,Felipe Martinez,Ethan McWhirter,Brian Jennerich
Group Stage,Gold 5.0,Group B,10,Single game,Cheeky Boys,WySpike Synergy,Cheeky Boys,15,12,,,,,Tyler Fernandez,Cade Larson,Matthew Burrows,Nick Noguez
Group Stage,Gold 5.0,Group B,10,Single game,Fool's Gold,Low Blows,Low Blows,10,15,,,,,Jerm Porter,Josiah Sanders,Jonathan Yuan,Kevin Chen
Group Stage,Gold 5.0,Group C,10,Single game,Luke,WySpike Butterfingers,Luke,15,12,,,,,Luke Mowry,Luke Marshall,Colton Mowry,Garrett Hornok
Group Stage,Gold 5.0,Group C,10,Single game,Hash Slinging Slashers,Flummoxed,Hash Slinging Slashers,15,8,,,,,Paul Belton,Walter Siller,Dylan Jimenez,Robert Sellers
Group Stage,Gold 5.0,Group D,10,Single game,Splash,Short Kings,Splash,15,11,,,,,Brian Childs,fredric hinkle,Caleb Cummings,Myles Coleman
Group Stage,Gold 5.0,Group D,10,Single game,Walk in the Park,Lab Rats,Walk in the Park,15,13,,,,,jacob gansle,Iason Hayes,Samuel Cole,Michael Milliorn
Bracket Stage,Gold 5.0,Platinum,Quarter-final,Best of 3,Splash,"Reagan/Truman 2024 ",Splash,21,19,21,19,,,Brian Childs,fredric hinkle,Rhett Howe,bradley thompson
Bracket Stage,Gold 5.0,Platinum,Quarter-final,Best of 3,Cheeky Boys,Short Kings,Cheeky Boys,21,14,23,21,,,Tyler Fernandez,Cade Larson,Caleb Cummings,Myles Coleman
Bracket Stage,Gold 5.0,Platinum,Quarter-final,Best of 3,"TRP Pain Killers ",WySpike Butterfingers,"TRP Pain Killers ",21,16,21,18,,,Matthew Cole,Christian Bennett,Colton Mowry,Garrett Hornok
Bracket Stage,Gold 5.0,Platinum,Quarter-final,Best of 3,Luke,WySpike Synergy,Luke,21,18,21,19,,,Luke Mowry,Luke Marshall,Matthew Burrows,Nick Noguez
Bracket Stage,Gold 5.0,Platinum,Semi-final,Best of 3,Splash,Luke,Splash,37,35,13,21,21,19,Brian Childs,fredric hinkle,Luke Mowry,Luke Marshall
Bracket Stage,Gold 5.0,Platinum,Semi-final,Best of 3,Cheeky Boys,"TRP Pain Killers ",Cheeky Boys,21,18,22,20,,,Tyler Fernandez,Cade Larson,Matthew Cole,Christian Bennett
Bracket Stage,Gold 5.0,Platinum,P5: Semi-final,Best of 3,WySpike Synergy,"Reagan/Truman 2024 ","Reagan/Truman 2024 ",16,21,14,21,,,Matthew Burrows,Nick Noguez,Rhett Howe,bradley thompson
Bracket Stage,Gold 5.0,Platinum,P5: Semi-final,Best of 3,WySpike Butterfingers,Short Kings,Short Kings,0,1,0,1,,,Colton Mowry,Garrett Hornok,Caleb Cummings,Myles Coleman
Bracket Stage,Gold 5.0,Platinum,Final,Best of 3,Splash,Cheeky Boys,Cheeky Boys,16,21,44,42,19,21,Brian Childs,fredric hinkle,Tyler Fernandez,Cade Larson
Bracket Stage,Gold 5.0,Platinum,P3: Final,Best of 3,"TRP Pain Killers ",Luke,Luke,-1,0,-1,0,,,Matthew Cole,Christian Bennett,Luke Mowry,Luke Marshall
Bracket Stage,Gold 5.0,Platinum,P5: Final,Best of 3,"Reagan/Truman 2024 ",Short Kings,Short Kings,18,21,22,17,29,31,Rhett Howe,bradley thompson,Caleb Cummings,Myles Coleman
Bracket Stage,Gold 5.0,Platinum,P7: Final,Best of 3,WySpike Butterfingers,WySpike Synergy,,,,,,,,Colton Mowry,Garrett Hornok,Matthew Burrows,Nick Noguez
Bracket Stage,Gold 5.0,Elysium Cup,Round of 16,Best of 3,Whatever idrc,,Whatever idrc,,,,,,,Ian Austin,Micah Allin,,
Bracket Stage,Gold 5.0,Elysium Cup,Round of 16,Best of 3,Martinez/Arledge,,Martinez/Arledge,,,,,,,Brandon Arledge,Felipe Martinez,,
Bracket Stage,Gold 5.0,Elysium Cup,Round of 16,Best of 3,ClearBlade,,ClearBlade,,,,,,,Ethan McWhirter,Brian Jennerich,,
Bracket Stage,Gold 5.0,Elysium Cup,Round of 16,Best of 3,Fool's Gold,,Fool's Gold,,,,,,,Jerm Porter,Josiah Sanders,,
Bracket Stage,Gold 5.0,Elysium Cup,Round of 16,Best of 3,Walk in the Park,Flummoxed,Walk in the Park,21,12,21,19,,,jacob gansle,Iason Hayes,Dylan Jimenez,Robert Sellers
Bracket Stage,Gold 5.0,Elysium Cup,Round of 16,Best of 3,Cornelius/Wagoner,Lab Rats,Cornelius/Wagoner,21,17,21,17,,,Bryce Wagoner,Logan Cornelius,Samuel Cole,Michael Milliorn
Bracket Stage,Gold 5.0,Elysium Cup,Round of 16,Best of 3,Rice Cakes,Breaking Point,Rice Cakes,21,17,21,17,,,Owen Lynch,JP Chincuanco,James Ledbetter,Caleb Allen
Bracket Stage,Gold 5.0,Elysium Cup,Round of 16,Best of 3,Hash Slinging Slashers,Low Blows,Hash Slinging Slashers,19,21,21,19,21,19,Paul Belton,Walter Siller,Jonathan Yuan,Kevin Chen
Bracket Stage,Gold 5.0,Elysium Cup,Quarter-final,Best of 3,Whatever idrc,Hash Slinging Slashers,Whatever idrc,0,1,1,0,1,0,Ian Austin,Micah Allin,Paul Belton,Walter Siller
Bracket Stage,Gold 5.0,Elysium Cup,Quarter-final,Best of 3,Martinez/Arledge,Rice Cakes,Rice Cakes,17,21,17,21,,,Brandon Arledge,Felipe Martinez,Owen Lynch,JP Chincuanco
Bracket Stage,Gold 5.0,Elysium Cup,Quarter-final,Best of 3,ClearBlade,Cornelius/Wagoner,ClearBlade,21,15,21,19,,,Ethan McWhirter,Brian Jennerich,Bryce Wagoner,Logan Cornelius
Bracket Stage,Gold 5.0,Elysium Cup,Quarter-final,Best of 3,Fool's Gold,Walk in the Park,Walk in the Park,12,21,18,21,,,Jerm Porter,Josiah Sanders,jacob gansle,Iason Hayes
