Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Contender 4.5+,Group D,1,Single game,Barber Shop,The Fwango Mangos,Barber Shop,21,14,,,,,Wyatt Koth,Jacob Stewart,Eric Ellis,Matthew Beaty
Pool Play,Contender 4.5+,Group D,1,Single game,Will^2,cola boys,cola boys,13,21,,,,,Will Parsons,Will Anthony,Allen Ombougno,Nathan Benjamin
Pool Play,Contender 4.5+,Group E,1,Single game,Hicks/Martinez,Code Red,Code Red,6,21,,,,,Thayer Hicks,Jamie Martinez,Colton Olvey,Harrison Baisden
Pool Play,Contender 4.5+,Group E,1,Single game,Anomaly,Two of a Kind,Two of a Kind,16,21,,,,,Ali Jenki,Bradley Clark,Joshua Mayfield,Stephen Mayfield
Pool Play,Contender 4.5+,Group F,1,Single game,Jesus Freaks,Risky Business,Risky Business,6,21,,,,,Eric Mattinson,Aaron Mattinson,Kyle Fowler,Justin Kehoe
Pool Play,Contender 4.5+,Group F,1,Single game,Footspike,Bastion and Torbjorn,Bastion and Torbjorn,14,21,,,,,Robert Isaacs,Jeff Hermsen,Grant Stewart,Max Neff
Pool Play,Contender 4.5+,Group G,1,Single game,Gauntlet,Celestino/Smith,Gauntlet,21,7,,,,,Will Eckard,Nathan Montgomery,Austin Smith,Ben Celestino
Pool Play,Contender 4.5+,Group G,1,Single game,Dueling Aces,Spikesmiths,Spikesmiths,10,21,,,,,Chris Strite,DaRyan Hoover,Andrew Murray,Luke Hale
Pool Play,Contender 4.5+,Group H,1,Single game,Should've Done Intermediate,Doublebounce Roundnet,Should've Done Intermediate,21,11,,,,,David Gillette,Edward Shutt,Tyler Fikis,Spencer Predmore
Pool Play,Contender 4.5+,Group H,1,Single game,Glacier Freeze,How I Set Your Mother,How I Set Your Mother,18,21,,,,,Jeremy Lee,Peyton Stack,Chris Suhr,Braedan Thomas
Pool Play,Contender 4.5+,Group A,2,Single game,Bubba's Backhands,Stop Running It,Bubba's Backhands,21,12,,,,,Sam Parsons,Ryan Cole,Will Register,Matthew Kuehn
Pool Play,Contender 4.5+,Group A,2,Single game,Giddy Goats,Lauffer/Narayan,Giddy Goats,21,12,,,,,Jack Walker,Connor Shupe,Jacob Narayan,Landon Lauffer
Pool Play,Contender 4.5+,Group B,2,Single game,Nefarious,crUNCleton,Nefarious,21,13,,,,,Andrey Andriyevskiy,Luke Little,Max Levinson,Rishab Jain
Pool Play,Contender 4.5+,Group B,2,Single game,Missing pieces,No Expectations,No Expectations,13,21,,,,,Zachary Troyer,Allie Foster,Thomas Troyer,Sathvik Vasa
Pool Play,Contender 4.5+,Group C,2,Single game,Ian & Olivia,Kap and Boo,Kap and Boo,14,21,,,,,Olivia Jenki,Ian Murphy,Josh Kaplan,Gabriel Abood
