Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Gold 5.0,Group B,4,Single game,nap,"Toxic Babblers ",nap,21,19,,,,,Caleb Cummings,Nickhil Anantha,Jonathan Burer,Garrett Ashton
Group Stage,Gold 5.0,Group B,4,Single game,Rice Cakes,New Cut,Rice Cakes,21,11,,,,,JP Chincuanco,Owen Lynch,David Z,Hayden Woolard
Group Stage,Gold 5.0,Group C,4,Single game,The WySpiker and the Wannabe,Yucky,The WySpiker and the Wannabe,21,12,,,,,Brandon Arledge,Luke Mowry,Felipe Martinez,kevin cadle
Group Stage,Gold 5.0,Group C,4,Single game,6 Paths,chips and salsa,chips and salsa,18,21,,,,,Isaac Bozarth,Iason Hayes,Andrew Yager,
Group Stage,Gold 5.0,Group A,5,Single game,Cerebral Drizzle,Pink Lemonade,Cerebral Drizzle,21,15,,,,,Matthew Burrows,Brian Childs,Nathan Garcia,AJ Hutchinson
Group Stage,Gold 5.0,Group A,5,Single game,Dax and worse Dax,Fajita Rita,Dax and worse Dax,21,17,,,,,Dax O'Hair,Ian Austin,James Ledbetter,Josiah Sanders
Group Stage,Gold 5.0,Group B,5,Single game,Heroes and Villains,nap,nap,18,21,,,,,Tyler Fernandez,Andrew Christmas,Caleb Cummings,Nickhil Anantha
Group Stage,Gold 5.0,Group B,5,Single game,"Toxic Babblers ",Rice Cakes,Rice Cakes,20,22,,,,,Jonathan Burer,Garrett Ashton,JP Chincuanco,Owen Lynch
Group Stage,Gold 5.0,Group C,5,Single game,Single Clutch,The WySpiker and the Wannabe,Single Clutch,21,18,,,,,Rahul Murthy,Grayson M  Wills,Brandon Arledge,Luke Mowry
Group Stage,Gold 5.0,Group C,5,Single game,Yucky,6 Paths,Yucky,21,15,,,,,Felipe Martinez,kevin cadle,Isaac Bozarth,Iason Hayes
Bracket Stage,Gold 5.0,Bracket A,Round of 16,Best of 3,nap,New Cut,nap,1,0,1,0,,,Caleb Cummings,Nickhil Anantha,David Z,Hayden Woolard
Bracket Stage,Gold 5.0,Bracket A,Round of 16,Best of 3,Single Clutch,6 Paths,Single Clutch,21,16,21,16,,,Rahul Murthy,Grayson M  Wills,Isaac Bozarth,Iason Hayes
Bracket Stage,Gold 5.0,Bracket A,Round of 16,Best of 3,Heroes and Villains,Yucky,Heroes and Villains,1,0,0,1,1,0,Tyler Fernandez,Andrew Christmas,Felipe Martinez,kevin cadle
