"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"queencityclassic2023","Contender 4.5+","Pool","Bastion and Torbjorn","Risky Business","Grant Stewart","Max Neff","Kyle Fowler","Justin Kehoe",5,21
"queencityclassic2023","Contender 4.5+","Pool","Gauntlet","Dueling Aces","Will Eckard","Nathan Montgomery","Chris Strite","DaRyan Hoover",21,11
"queencityclassic2023","Contender 4.5+","Pool","Spikesmiths","Celestino/Smith","Andrew Murray","Luke Hale","Austin Smith","Ben Celestino",21,10
"queencityclassic2023","Contender 4.5+","Pool","Should've Done Intermediate","Glacier Freeze","David Gillette","Edward Shutt","Jeremy Lee","Peyton Stack",13,21
"queencityclassic2023","Contender 4.5+","Pool","How I Set Your Mother","Doublebounce Roundnet","Chris Suhr","Braedan Thomas","Tyler Fikis","Spencer Predmore",21,6
"queencityclassic2023","Contender 4.5+","Pool","Bubba's Backhands","Lauffer/Narayan","Sam Parsons","Ryan Cole","Jacob Narayan","Landon Lauffer",18,21
"queencityclassic2023","Contender 4.5+","Pool","Giddy Goats","Stop Running It","Jack Walker","Connor Shupe","Will Register","Matthew Kuehn",21,4
"queencityclassic2023","Contender 4.5+","Pool","Nefarious","No Expectations","Andrey Andriyevskiy","Luke Little","Thomas Troyer","Sathvik Vasa",17,21
"queencityclassic2023","Contender 4.5+","Pool","Missing pieces","crUNCleton","Zachary Troyer","Allie Foster","Max Levinson","Rishab Jain",21,11
"queencityclassic2023","Contender 4.5+","Pool","Ian & Olivia","Castores","Olivia Jenki","Ian Murphy","Vitor Tatsuo Itocazu","Erik Hirata",24,22
"queencityclassic2023","Contender 4.5+","Pool","MBR Byeson","Kap and Boo","Ryan Montgomery","Caleb Montgomery","Josh Kaplan","Gabriel Abood",7,21
"queencityclassic2023","Contender 4.5+","Pool","Barber Shop","The Fwango Mangos","Wyatt Koth","Jacob Stewart","Eric Ellis","Matthew Beaty",21,13
"queencityclassic2023","Contender 4.5+","Pool","Will^2","cola boys","Will Parsons","Will Anthony","Allen Ombougno","Nathan Benjamin",16,21
"queencityclassic2023","Contender 4.5+","Pool","Hicks/Martinez","Code Red","Thayer Hicks","Jamie Martinez","Colton Olvey","Harrison Baisden",14,21
"queencityclassic2023","Contender 4.5+","Pool","Anomaly","Two of a Kind","Ali Jenki","Bradley Clark","Joshua Mayfield","Stephen Mayfield",21,16
"queencityclassic2023","Contender 4.5+","Pool","Jesus Freaks","Risky Business","Eric Mattinson","Aaron Mattinson","Kyle Fowler","Justin Kehoe",6,21
"queencityclassic2023","Contender 4.5+","Pool","Footspike","Bastion and Torbjorn","Robert Isaacs","Jeff Hermsen","Grant Stewart","Max Neff",21,18
