"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"columbus2023","Premier 5.0+","Pool","Glizzy Gladiators","TBD","Jacob Summers","Polk Denmark","Sean Brown","David Rowlands",21,16
"columbus2023","Premier 5.0+","Pool","Highly Flammable ⚠️","JJ Dr. Jackal and Mr. Fried","Drew Ryder","Frederik Theunis","James Ledbetter","Grant Marshall",21,10
"columbus2023","Premier 5.0+","Pool","Bergman/Wilkins","Risky Business","Chris Wilkins","Neal Bergman","Justin Kehoe","Kyle Fowler",21,13
"columbus2023","Premier 5.0+","Pool","Donner & Blitzen","upstairs don’t want it","Liam Sherron","James Richmond","Max Huang","Zach Bender",21,18
"columbus2023","Premier 5.0+","Pool","GFD Shorter & Taller","PBR Sleepy in Seattle","Andrew Sullivan","Caleb Shorter","Brian Perlson","Michael Capobianco",21,17
"columbus2023","Premier 5.0+","Pool","GFD Cleveland Cowboys","W(ee)NYR Dawgs","Daniel Patten","Levi Rogers","Isaac Staats","Stephen Sweeney",21,18
"columbus2023","Premier 5.0+","Pool","Jersey Boyz","Glitch","Corey Weiss","Matt Spolarich","Luke Nickel","Cody Dryer",21,19
"columbus2023","Premier 5.0+","Pool","GFD Undeterred","moist","Ruben Zapata","Rob's Traveler","Tyler Cisek","PJ Showalter",16,21
"columbus2023","Premier 5.0+","Pool","Project Roundnet","❤️ For Dolores ✝️","Josh Esposo","Samuel Corey","Connor Prelich","kevin um",19,21
"columbus2023","Premier 5.0+","Pool","Hart/Garcea","GFD Pecan Pralines","Adrian Garcea","Jack Hart","Jack W","Aleks Essen",17,21
"columbus2023","Premier 5.0+","Pool","GFD Breakfast Balls","Limitless Faith","Rendall Weaver","Henry Pilliod","Andrew Raber","Ethan Domster",23,21
"columbus2023","Premier 5.0+","Pool","CRO 7s Coming","CRO Jungle Juice","Nicholas Puopolo","Eric Reinke","Kyle Jeung","Nathan Goh",23,21
"columbus2023","Premier 5.0+","Pool","Sparky Sparky Boom Men","American Spikers League","Sunny Gu","Connor Nelson","Kaleb Wagner","Alex Hart (ASL)",21,16
"columbus2023","Premier 5.0+","Pool","Kenough","Muscle Daddies  💪🏽","Tommy Drake","Dennis Wei","Colin TOLENTINO","Jared Ang",21,17
"columbus2023","Premier 5.0+","Pool","Rogue","Boat Carriers","Thomas Hamilton","Ryan Marino","Brayden Latham","Matthew Burrows",21,14
"columbus2023","Premier 5.0+","Pool","Bad Combo","TRP Mermaid Sparkle","Rahul Murthy","Will Picone","Christian Bennett","Noah Luskus",21,16
"columbus2023","Premier 5.0+","Pool","Assistive Touch","MIDDS","Buddy Hammon","Clark Marshall","Dawson Morgan","Caleb Cummings",16,21
"columbus2023","Premier 5.0+","Pool","Insystem","Bot House","Etienne Cote","Blake Bosak","Owen Lippman","West Peterson",20,22
"columbus2023","Premier 5.0+","Pool","TRP Spotless","Profit Boost","Joe Bondi","Ryan Gross","Kieran Rose","Justin Shaytar",20,22
"columbus2023","Premier 5.0+","Pool","GFD Grass Fed","Hilltop","Matthew Cole","Grant Klapwijk","Max Model","Cole Model",21,18
"columbus2023","Premier 5.0+","Pool","Judgment Day","Coastal Beans","fredric hinkle","Gabriel Finocchi","Brendan Ferreira","Coleman Epperson's",21,14
"columbus2023","Premier 5.0+","Pool","GFD Critical Hit","Tube Steaks","Justin Barr","Vincent Mathieu","Skyler Sebring","Emerson Dean",21,15
