"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"saltlakecity2023","Premier 5.0+","Quarter-final","Insystem","Not.Ok","Blake Bosak","Etienne Cote","Xande Plaisted","Anthony Clifford",21,19
"saltlakecity2023","Premier 5.0+","Quarter-final","Insystem","Not.Ok","Blake Bosak","Etienne Cote","Xande Plaisted","Anthony Clifford",22,20
"saltlakecity2023","Premier 5.0+","Quarter-final","Bad Combo","Assistive Touch","Rahul Murthy","Will Picone","Clark Marshall","Buddy Hammon",19,21
"saltlakecity2023","Premier 5.0+","Quarter-final","Bad Combo","Assistive Touch","Rahul Murthy","Will Picone","Clark Marshall","Buddy Hammon",21,14
"saltlakecity2023","Premier 5.0+","Quarter-final","Bad Combo","Assistive Touch","Rahul Murthy","Will Picone","Clark Marshall","Buddy Hammon",23,21
"saltlakecity2023","Premier 5.0+","P9: Quarter-final","Morgan/Mowry","Profit Boost","Dawson Morgan","Luke Mowry","Justin Shaytar","Kieran Rose",15,21
"saltlakecity2023","Premier 5.0+","P9: Quarter-final","Morgan/Mowry","Profit Boost","Dawson Morgan","Luke Mowry","Justin Shaytar","Kieran Rose",-1,0
"saltlakecity2023","Premier 5.0+","P9: Quarter-final","Cigar Boys","BorderLine","Grant Laughlin","Dan Abrams","Kaleb Wagner","Trey Thompson",21,15
"saltlakecity2023","Premier 5.0+","P9: Quarter-final","Cigar Boys","BorderLine","Grant Laughlin","Dan Abrams","Kaleb Wagner","Trey Thompson",21,19
"saltlakecity2023","Premier 5.0+","P9: Quarter-final","TRP Mermaid Sparkle","Big Dawgs","Noah Luskus","Christian Bennett","Caleb Cummings","Tyler Fernandez",-1,0
"saltlakecity2023","Premier 5.0+","P9: Quarter-final","TRP Mermaid Sparkle","Big Dawgs","Noah Luskus","Christian Bennett","Caleb Cummings","Tyler Fernandez",-1,0
"saltlakecity2023","Premier 5.0+","P9: Quarter-final","Quality Service","WySpike Synergy","Jacob Payer","Andrew Kosche","Matthew Burrows","Nick Noguez",0,-2
"saltlakecity2023","Premier 5.0+","P9: Quarter-final","Quality Service","WySpike Synergy","Jacob Payer","Andrew Kosche","Matthew Burrows","Nick Noguez",0,-2
"saltlakecity2023","Premier 5.0+","P17: Quarter-final","Dialed","here to slay","Luke Pennington","Josh Cain","Dax O'Hair","bradley thompson",2,1
"saltlakecity2023","Premier 5.0+","P17: Quarter-final","Depression, Cheez-Its, and Cargo Shorts","Royal Flush","Taylor Church","Garrett Carver","Bryant Karratti","Jake LeBaron",0,1
