"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"long-island-classic-2023","Premier (5.0+)","Round of 32","True","Pocket Rockets","Artie Singer","Jack coolbaugh","Donald Fung","Nick Mesa",21,12
"long-island-classic-2023","Premier (5.0+)","Round of 32","True","Pocket Rockets","Artie Singer","Jack coolbaugh","Donald Fung","Nick Mesa",17,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","True","Pocket Rockets","Artie Singer","Jack coolbaugh","Donald Fung","Nick Mesa",20,22
"long-island-classic-2023","Premier (5.0+)","Round of 32","Dummy wide son","Driver’s License","A.j. Martin","Thomas Hoffman","Charles Tipton","Alex Daly",18,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","Dummy wide son","Driver’s License","A.j. Martin","Thomas Hoffman","Charles Tipton","Alex Daly",20,22
"long-island-classic-2023","Premier (5.0+)","Round of 32","We Serve","Rowland’Sweeney","Tyler Cisek","Desmond Benton","Stephen Sweeney","David Rowlands",21,18
"long-island-classic-2023","Premier (5.0+)","Round of 32","We Serve","Rowland’Sweeney","Tyler Cisek","Desmond Benton","Stephen Sweeney","David Rowlands",21,16
"long-island-classic-2023","Premier (5.0+)","Round of 32","Dad and Sun","Pruett/Bingham","Sunny Gu","Dennis Joseph","Lucas Pruett","Jared Bingham",21,23
"long-island-classic-2023","Premier (5.0+)","Round of 32","Dad and Sun","Pruett/Bingham","Sunny Gu","Dennis Joseph","Lucas Pruett","Jared Bingham",28,26
"long-island-classic-2023","Premier (5.0+)","Round of 32","Dad and Sun","Pruett/Bingham","Sunny Gu","Dennis Joseph","Lucas Pruett","Jared Bingham",33,31
"long-island-classic-2023","Premier (5.0+)","Round of 16","RVA Spike","Dad and Sun","Will Picone","Brayden Latham","Sunny Gu","Dennis Joseph",21,18
"long-island-classic-2023","Premier (5.0+)","Round of 16","RVA Spike","Dad and Sun","Will Picone","Brayden Latham","Sunny Gu","Dennis Joseph",21,12
"long-island-classic-2023","Premier (5.0+)","Round of 16","Lazy Bots","We Serve","Owen Lippman","Cade Larson","Tyler Cisek","Desmond Benton",21,10
"long-island-classic-2023","Premier (5.0+)","Round of 16","Lazy Bots","We Serve","Owen Lippman","Cade Larson","Tyler Cisek","Desmond Benton",21,11
"long-island-classic-2023","Premier (5.0+)","Round of 16","Jersey Boyz","Driver’s License","Matt Spolarich","Corey Weiss","Charles Tipton","Alex Daly",23,21
"long-island-classic-2023","Premier (5.0+)","Round of 16","Jersey Boyz","Driver’s License","Matt Spolarich","Corey Weiss","Charles Tipton","Alex Daly",21,15
"long-island-classic-2023","Premier (5.0+)","Round of 16","Sweet Nothings","Pocket Rockets","Brendan Ferreira","Noah Luskus","Donald Fung","Nick Mesa",23,21
"long-island-classic-2023","Premier (5.0+)","Round of 16","Sweet Nothings","Pocket Rockets","Brendan Ferreira","Noah Luskus","Donald Fung","Nick Mesa",21,10
"long-island-classic-2023","Premier (5.0+)","Round of 16","White Lotus Roundnet","Fernandez/Kornfeld","Ely Marciano","Mitchell Carter","Kyan Kornfeld","Tyler Fernandez",14,21
"long-island-classic-2023","Premier (5.0+)","Round of 16","White Lotus Roundnet","Fernandez/Kornfeld","Ely Marciano","Mitchell Carter","Kyan Kornfeld","Tyler Fernandez",19,21
"long-island-classic-2023","Premier (5.0+)","Round of 16","M. Model / R. Santiago","Endurance","Max Model","Ricky Santiago","Maxwell Gunneson","Danny Gologorsky",21,12
"long-island-classic-2023","Premier (5.0+)","Round of 16","M. Model / R. Santiago","Endurance","Max Model","Ricky Santiago","Maxwell Gunneson","Danny Gologorsky",21,12
"long-island-classic-2023","Premier (5.0+)","Round of 16","Guachos","Goodnow/Ulrich","Josh Fragiacomo","Ryan Oswalt","Brody Ulrich","Jake Goodnow",21,15
"long-island-classic-2023","Premier (5.0+)","Round of 16","Guachos","Goodnow/Ulrich","Josh Fragiacomo","Ryan Oswalt","Brody Ulrich","Jake Goodnow",21,15
"long-island-classic-2023","Premier (5.0+)","Round of 16","Project Roundnet","Jake & Charles","Samuel Corey","Josh Esposo","Charles Mordacq","Jake Mottershead",21,19
"long-island-classic-2023","Premier (5.0+)","Round of 16","Project Roundnet","Jake & Charles","Samuel Corey","Josh Esposo","Charles Mordacq","Jake Mottershead",21,16
"long-island-classic-2023","Premier (5.0+)","P17: Round of 16","Free On Mach","PBR ELBROS","Pat Marinich","Demitri Forand","Michael Capobianco","Joel Morrell",17,21
"long-island-classic-2023","Premier (5.0+)","P17: Round of 16","Free On Mach","PBR ELBROS","Pat Marinich","Demitri Forand","Michael Capobianco","Joel Morrell",21,13
"long-island-classic-2023","Premier (5.0+)","P17: Round of 16","Free On Mach","PBR ELBROS","Pat Marinich","Demitri Forand","Michael Capobianco","Joel Morrell",21,11
"long-island-classic-2023","Premier (5.0+)","P17: Round of 16","PBR Pickle Boys","LL Rookies","Jacob Arzaga","Brian Perlson","Rafi Moldovsky","Ryan Paul",1,0
"long-island-classic-2023","Premier (5.0+)","P17: Round of 16","PBR Pickle Boys","LL Rookies","Jacob Arzaga","Brian Perlson","Rafi Moldovsky","Ryan Paul",1,0
"long-island-classic-2023","Premier (5.0+)","Quarter-final","RVA Spike","Project Roundnet","Will Picone","Brayden Latham","Samuel Corey","Josh Esposo",16,21
"long-island-classic-2023","Premier (5.0+)","Quarter-final","RVA Spike","Project Roundnet","Will Picone","Brayden Latham","Samuel Corey","Josh Esposo",21,13
"long-island-classic-2023","Premier (5.0+)","Quarter-final","RVA Spike","Project Roundnet","Will Picone","Brayden Latham","Samuel Corey","Josh Esposo",21,16
"long-island-classic-2023","Premier (5.0+)","Quarter-final","Lazy Bots","Guachos","Owen Lippman","Cade Larson","Josh Fragiacomo","Ryan Oswalt",21,15
"long-island-classic-2023","Premier (5.0+)","Quarter-final","Lazy Bots","Guachos","Owen Lippman","Cade Larson","Josh Fragiacomo","Ryan Oswalt",19,21
"long-island-classic-2023","Premier (5.0+)","Quarter-final","Lazy Bots","Guachos","Owen Lippman","Cade Larson","Josh Fragiacomo","Ryan Oswalt",19,21
"long-island-classic-2023","Premier (5.0+)","Quarter-final","Jersey Boyz","M. Model / R. Santiago","Matt Spolarich","Corey Weiss","Max Model","Ricky Santiago",21,18
"long-island-classic-2023","Premier (5.0+)","Quarter-final","Jersey Boyz","M. Model / R. Santiago","Matt Spolarich","Corey Weiss","Max Model","Ricky Santiago",22,24
"long-island-classic-2023","Premier (5.0+)","Quarter-final","Jersey Boyz","M. Model / R. Santiago","Matt Spolarich","Corey Weiss","Max Model","Ricky Santiago",17,21
"long-island-classic-2023","Premier (5.0+)","Quarter-final","Sweet Nothings","Fernandez/Kornfeld","Brendan Ferreira","Noah Luskus","Kyan Kornfeld","Tyler Fernandez",21,17
"long-island-classic-2023","Premier (5.0+)","Quarter-final","Sweet Nothings","Fernandez/Kornfeld","Brendan Ferreira","Noah Luskus","Kyan Kornfeld","Tyler Fernandez",21,17
"long-island-classic-2023","Premier (5.0+)","P17: Quarter-final","Rowland’Sweeney","Free On Mach","Stephen Sweeney","David Rowlands","Pat Marinich","Demitri Forand",28,26
"long-island-classic-2023","Premier (5.0+)","P17: Quarter-final","Rowland’Sweeney","Free On Mach","Stephen Sweeney","David Rowlands","Pat Marinich","Demitri Forand",17,21
"long-island-classic-2023","Premier (5.0+)","P17: Quarter-final","Rowland’Sweeney","Free On Mach","Stephen Sweeney","David Rowlands","Pat Marinich","Demitri Forand",21,16
"long-island-classic-2023","Premier (5.0+)","P17: Quarter-final","Dummy wide son","LL Mosh","A.j. Martin","Thomas Hoffman","Josh DiDonato","Mike Garrett",0,1
"long-island-classic-2023","Premier (5.0+)","P17: Quarter-final","Dummy wide son","LL Mosh","A.j. Martin","Thomas Hoffman","Josh DiDonato","Mike Garrett",0,1
"long-island-classic-2023","Premier (5.0+)","P17: Quarter-final","True","Pickle Juice","Artie Singer","Jack coolbaugh","Josh Hutko","Sam Mccune",21,17
"long-island-classic-2023","Premier (5.0+)","P17: Quarter-final","True","Pickle Juice","Artie Singer","Jack coolbaugh","Josh Hutko","Sam Mccune",21,17
"long-island-classic-2023","Premier (5.0+)","Semi-final","RVA Spike","Sweet Nothings","Will Picone","Brayden Latham","Brendan Ferreira","Noah Luskus",28,26
"long-island-classic-2023","Premier (5.0+)","Semi-final","RVA Spike","Sweet Nothings","Will Picone","Brayden Latham","Brendan Ferreira","Noah Luskus",21,19
"long-island-classic-2023","Premier (5.0+)","Semi-final","Guachos","M. Model / R. Santiago","Josh Fragiacomo","Ryan Oswalt","Max Model","Ricky Santiago",21,16
"long-island-classic-2023","Premier (5.0+)","Semi-final","Guachos","M. Model / R. Santiago","Josh Fragiacomo","Ryan Oswalt","Max Model","Ricky Santiago",21,18
"long-island-classic-2023","Premier (5.0+)","P17: Semi-final","Rowland’Sweeney","LL Mosh","Stephen Sweeney","David Rowlands","Josh DiDonato","Mike Garrett",1,0
"long-island-classic-2023","Premier (5.0+)","P17: Semi-final","Rowland’Sweeney","LL Mosh","Stephen Sweeney","David Rowlands","Josh DiDonato","Mike Garrett",1,0
"long-island-classic-2023","Premier (5.0+)","Final","RVA Spike","Guachos","Will Picone","Brayden Latham","Josh Fragiacomo","Ryan Oswalt",12,21
"long-island-classic-2023","Premier (5.0+)","Final","RVA Spike","Guachos","Will Picone","Brayden Latham","Josh Fragiacomo","Ryan Oswalt",18,21
"long-island-classic-2023","Premier (5.0+)","P3: Final","M. Model / R. Santiago","Sweet Nothings","Max Model","Ricky Santiago","Brendan Ferreira","Noah Luskus",17,21
