"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"championship2023","Premier 5.0+","P17: Round of 16","Ryde or Di","Do2","Sam Diani","Drew Ryder","David Rowlands","Spencer Argenna",-1,0
"championship2023","Premier 5.0+","P17: Round of 16","Washed","No Not Oregon","Sam Mccune","Michael Lin","jacob gansle","Nathan Garcia",0,-1
"championship2023","Premier 5.0+","P17: Round of 16","Washed","No Not Oregon","Sam Mccune","Michael Lin","jacob gansle","Nathan Garcia",0,-1
"championship2023","Premier 5.0+","P17: Round of 16","House of the GWRagon","JuiceBox🧃","Caleb White","Ezra Dantowitz","Artie Singer","Desmond Benton",0,-1
"championship2023","Premier 5.0+","P17: Round of 16","House of the GWRagon","JuiceBox🧃","Caleb White","Ezra Dantowitz","Artie Singer","Desmond Benton",0,-1
"championship2023","Premier 5.0+","Quarter-final","Falcon Punch","Chilled Porterhouse steaks","William Garant","Luc Vincent Guay","Christian Hill","Adam Porter",15,21
"championship2023","Premier 5.0+","Quarter-final","Falcon Punch","Chilled Porterhouse steaks","William Garant","Luc Vincent Guay","Christian Hill","Adam Porter",15,21
"championship2023","Premier 5.0+","Quarter-final","Risky Business","VBR DILFS","Kyle Fowler","Justin Kehoe","Dalton Gilder","James Mitchum",21,15
"championship2023","Premier 5.0+","Quarter-final","Risky Business","VBR DILFS","Kyle Fowler","Justin Kehoe","Dalton Gilder","James Mitchum",21,14
"championship2023","Premier 5.0+","Quarter-final","White Lotus Roundnet","Business Casual","Mitchell Carter","Ely Marciano","Josh Hutko","Tommy Drake",18,21
"championship2023","Premier 5.0+","Quarter-final","White Lotus Roundnet","Business Casual","Mitchell Carter","Ely Marciano","Josh Hutko","Tommy Drake",19,21
"championship2023","Premier 5.0+","Quarter-final","Squirtz ","LL Come and Go","Carlin Vicera","Nick Wideman","Jake Mottershead","Mike Garrett",21,14
"championship2023","Premier 5.0+","Quarter-final","Squirtz ","LL Come and Go","Carlin Vicera","Nick Wideman","Jake Mottershead","Mike Garrett",0,-1
"championship2023","Premier 5.0+","P9: Quarter-final","L'équipe Gingembre","Pocket Rockets","Charles Mordacq","Riley Savastano","Nick Mesa","Donald Fung",1,0
"championship2023","Premier 5.0+","P9: Quarter-final","L'équipe Gingembre","Pocket Rockets","Charles Mordacq","Riley Savastano","Nick Mesa","Donald Fung",1,0
"championship2023","Premier 5.0+","Semi-final","Chilled Porterhouse steaks","Squirtz ","Christian Hill","Adam Porter","Carlin Vicera","Nick Wideman",16,21
"championship2023","Premier 5.0+","Semi-final","Chilled Porterhouse steaks","Squirtz ","Christian Hill","Adam Porter","Carlin Vicera","Nick Wideman",21,16
"championship2023","Premier 5.0+","Semi-final","Chilled Porterhouse steaks","Squirtz ","Christian Hill","Adam Porter","Carlin Vicera","Nick Wideman",23,25
"championship2023","Premier 5.0+","Semi-final","Risky Business","Business Casual","Kyle Fowler","Justin Kehoe","Josh Hutko","Tommy Drake",21,16
"championship2023","Premier 5.0+","Semi-final","Risky Business","Business Casual","Kyle Fowler","Justin Kehoe","Josh Hutko","Tommy Drake",19,21
"championship2023","Premier 5.0+","Semi-final","Risky Business","Business Casual","Kyle Fowler","Justin Kehoe","Josh Hutko","Tommy Drake",21,23
"championship2023","Premier 5.0+","Final","Squirtz ","Business Casual","Carlin Vicera","Nick Wideman","Josh Hutko","Tommy Drake",21,16
"championship2023","Premier 5.0+","Final","Squirtz ","Business Casual","Carlin Vicera","Nick Wideman","Josh Hutko","Tommy Drake",19,21
"championship2023","Premier 5.0+","Final","Squirtz ","Business Casual","Carlin Vicera","Nick Wideman","Josh Hutko","Tommy Drake",21,15
"championship2023","Premier 5.0+","Round of 32","Patchwork","The Friend Bros","Iason Hayes","Felipe Martinez","Judah Friend","Josiah Friend",0,1
"championship2023","Premier 5.0+","Round of 32","Patchwork","The Friend Bros","Iason Hayes","Felipe Martinez","Judah Friend","Josiah Friend",1,0
"championship2023","Premier 5.0+","Round of 32","Patchwork","The Friend Bros","Iason Hayes","Felipe Martinez","Judah Friend","Josiah Friend",1,0
"championship2023","Premier 5.0+","Round of 32","LL Bakes","Haters at Heart","Ryan Paul","Brandon Timonere","Grant Marshall","Henry Raman",15,21
"championship2023","Premier 5.0+","Round of 32","LL Bakes","Haters at Heart","Ryan Paul","Brandon Timonere","Grant Marshall","Henry Raman",18,21
"championship2023","Premier 5.0+","Round of 32","Little Ricky's Big Wang","PBR ELBROS","Justin Wang","Ricky Santiago","Joel Morrell","Michael Capobianco",21,16
"championship2023","Premier 5.0+","Round of 32","Little Ricky's Big Wang","PBR ELBROS","Justin Wang","Ricky Santiago","Joel Morrell","Michael Capobianco",21,17
"championship2023","Premier 5.0+","Round of 32","Buchanan/Ulrich","Pickleball ","Brody Ulrich","Aidan Buchanan","Michael Nelson","Tyler Keener",1,0
"championship2023","Premier 5.0+","Round of 32","Buchanan/Ulrich","Pickleball ","Brody Ulrich","Aidan Buchanan","Michael Nelson","Tyler Keener",1,0
"championship2023","Premier 5.0+","Round of 32","butter fingers","Green text messages","Max Huang","John Buchanan","Andrew Felty","Nic Albornoz",0,1
"championship2023","Premier 5.0+","Round of 32","butter fingers","Green text messages","Max Huang","John Buchanan","Andrew Felty","Nic Albornoz",1,0
"championship2023","Premier 5.0+","Round of 32","butter fingers","Green text messages","Max Huang","John Buchanan","Andrew Felty","Nic Albornoz",1,0
"championship2023","Premier 5.0+","Round of 32","fRiEd RiZzTiSM","Wishy Washy","Thomas Hoffman","Lucas Hope","Matt Morelli","Ryan Park",21,15
"championship2023","Premier 5.0+","Round of 32","fRiEd RiZzTiSM","Wishy Washy","Thomas Hoffman","Lucas Hope","Matt Morelli","Ryan Park",19,21
"championship2023","Premier 5.0+","Round of 32","fRiEd RiZzTiSM","Wishy Washy","Thomas Hoffman","Lucas Hope","Matt Morelli","Ryan Park",21,17
"championship2023","Premier 5.0+","Round of 32","Elevate","Riseman/Montgomery","Jack Hart","Alex Hart (ASL)","Maxwell Riseman","Nathan Montgomery",21,17
"championship2023","Premier 5.0+","Round of 32","Elevate","Riseman/Montgomery","Jack Hart","Alex Hart (ASL)","Maxwell Riseman","Nathan Montgomery",21,15
"championship2023","Premier 5.0+","Round of 32","Mediocre Minnesotans ","silly billys","Aaron Appicelli","Jon Moe","Jared Dean Katz","Jacob Narayan",18,21
"championship2023","Premier 5.0+","Round of 32","Mediocre Minnesotans ","silly billys","Aaron Appicelli","Jon Moe","Jared Dean Katz","Jacob Narayan",19,21
"championship2023","Premier 5.0+","Round of 16","WHO LET THE DAWGS OUT?","silly billys","brandon farronato","Nathan Goh","Jared Dean Katz","Jacob Narayan",0,-1
"championship2023","Premier 5.0+","Round of 16","WHO LET THE DAWGS OUT?","silly billys","brandon farronato","Nathan Goh","Jared Dean Katz","Jacob Narayan",0,-1
"championship2023","Premier 5.0+","Round of 16","silva stokes","Elevate","John Silva","Brandon Stokes","Jack Hart","Alex Hart (ASL)",12,21
"championship2023","Premier 5.0+","Round of 16","silva stokes","Elevate","John Silva","Brandon Stokes","Jack Hart","Alex Hart (ASL)",12,21
"championship2023","Premier 5.0+","Round of 16","silva stokes","Elevate","John Silva","Brandon Stokes","Jack Hart","Alex Hart (ASL)",22,20
"championship2023","Premier 5.0+","Round of 16","GLO GLO JUICE","fRiEd RiZzTiSM","Connor Prelich","Dan Bonowski","Thomas Hoffman","Lucas Hope",17,21
"championship2023","Premier 5.0+","Round of 16","GLO GLO JUICE","fRiEd RiZzTiSM","Connor Prelich","Dan Bonowski","Thomas Hoffman","Lucas Hope",17,21
"championship2023","Premier 5.0+","Round of 16","Low Expectations","butter fingers","Riley LeBlanc","Alex LeBlanc","Max Huang","John Buchanan",0,1
"championship2023","Premier 5.0+","Round of 16","Low Expectations","butter fingers","Riley LeBlanc","Alex LeBlanc","Max Huang","John Buchanan",0,1
"championship2023","Premier 5.0+","Round of 16","Kevin’s pickle","Buchanan/Ulrich","Clifton Miller","Schon Siguenza","Brody Ulrich","Aidan Buchanan",1,0
