"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"waco2023","Advanced 4.0","Round of 16","Team Jesus","Woof Bark Dog","Barrett Maguire","Ray Saenz","Armando Saenz","Brendan Walker",19,21
"waco2023","Advanced 4.0","Round of 16","Team Jesus","Woof Bark Dog","Barrett Maguire","Ray Saenz","Armando Saenz","Brendan Walker",21,23
"waco2023","Advanced 4.0","Quarter-final","Every Day BBQ","Woof Bark Dog","Kyle Daily","Cooper Diaz","Armando Saenz","Brendan Walker",1,0
"waco2023","Advanced 4.0","Quarter-final","Every Day BBQ","Woof Bark Dog","Kyle Daily","Cooper Diaz","Armando Saenz","Brendan Walker",1,0
"waco2023","Advanced 4.0","Quarter-final","MFFLs","BenSquared","Jackson Oliver","Rhett Howe","Benjamin Shakespeare","Benjamin Lichnovsky",21,12
"waco2023","Advanced 4.0","Quarter-final","MFFLs","BenSquared","Jackson Oliver","Rhett Howe","Benjamin Shakespeare","Benjamin Lichnovsky",21,9
"waco2023","Advanced 4.0","Quarter-final","Flummoxed","Double Faults V2","Robert Sellers","Dylan Jimenez","Jabin Jones","Aiedan Acosta",21,14
"waco2023","Advanced 4.0","Quarter-final","Flummoxed","Double Faults V2","Robert Sellers","Dylan Jimenez","Jabin Jones","Aiedan Acosta",21,15
"waco2023","Advanced 4.0","Quarter-final","New Cut","fooling around","Hayden Woolard","David Z","Jack Granger","Cade Bissell",0,1
"waco2023","Advanced 4.0","Quarter-final","New Cut","fooling around","Hayden Woolard","David Z","Jack Granger","Cade Bissell",1,0
"waco2023","Advanced 4.0","Quarter-final","New Cut","fooling around","Hayden Woolard","David Z","Jack Granger","Cade Bissell",1,0
"waco2023","Advanced 4.0","Semi-final","Every Day BBQ","New Cut","Kyle Daily","Cooper Diaz","Hayden Woolard","David Z",0,1
"waco2023","Advanced 4.0","Semi-final","Every Day BBQ","New Cut","Kyle Daily","Cooper Diaz","Hayden Woolard","David Z",1,0
"waco2023","Advanced 4.0","Semi-final","Every Day BBQ","New Cut","Kyle Daily","Cooper Diaz","Hayden Woolard","David Z",0,1
"waco2023","Advanced 4.0","Semi-final","MFFLs","Flummoxed","Jackson Oliver","Rhett Howe","Robert Sellers","Dylan Jimenez",21,9
"waco2023","Advanced 4.0","Semi-final","MFFLs","Flummoxed","Jackson Oliver","Rhett Howe","Robert Sellers","Dylan Jimenez",21,16
"waco2023","Advanced 4.0","P5: Semi-final","fooling around","Woof Bark Dog","Jack Granger","Cade Bissell","Armando Saenz","Brendan Walker",21,17
"waco2023","Advanced 4.0","P5: Semi-final","fooling around","Woof Bark Dog","Jack Granger","Cade Bissell","Armando Saenz","Brendan Walker",21,6
"waco2023","Advanced 4.0","P5: Semi-final","Double Faults V2","BenSquared","Jabin Jones","Aiedan Acosta","Benjamin Shakespeare","Benjamin Lichnovsky",21,15
"waco2023","Advanced 4.0","P5: Semi-final","Double Faults V2","BenSquared","Jabin Jones","Aiedan Acosta","Benjamin Shakespeare","Benjamin Lichnovsky",21,15
"waco2023","Advanced 4.0","Final","New Cut","MFFLs","Hayden Woolard","David Z","Jackson Oliver","Rhett Howe",16,21
"waco2023","Advanced 4.0","Final","New Cut","MFFLs","Hayden Woolard","David Z","Jackson Oliver","Rhett Howe",12,21
"waco2023","Advanced 4.0","P3: Final","Flummoxed","Every Day BBQ","Robert Sellers","Dylan Jimenez","Kyle Daily","Cooper Diaz",0,1
"waco2023","Advanced 4.0","P3: Final","Flummoxed","Every Day BBQ","Robert Sellers","Dylan Jimenez","Kyle Daily","Cooper Diaz",1,0
"waco2023","Advanced 4.0","P3: Final","Flummoxed","Every Day BBQ","Robert Sellers","Dylan Jimenez","Kyle Daily","Cooper Diaz",1,0
"waco2023","Advanced 4.0","P5: Final","fooling around","Double Faults V2","Jack Granger","Cade Bissell","Jabin Jones","Aiedan Acosta",1,0
"waco2023","Advanced 4.0","P5: Final","fooling around","Double Faults V2","Jack Granger","Cade Bissell","Jabin Jones","Aiedan Acosta",1,0
"waco2023","Advanced 4.0","P7: Final","BenSquared","Woof Bark Dog","Benjamin Shakespeare","Benjamin Lichnovsky","Armando Saenz","Brendan Walker",21,9
"waco2023","Advanced 4.0","P7: Final","BenSquared","Woof Bark Dog","Benjamin Shakespeare","Benjamin Lichnovsky","Armando Saenz","Brendan Walker",21,15
"waco2023","Advanced 4.0","P9: Final","Team Jesus","Ambiflextrous","Barrett Maguire","Ray Saenz","Jackson Davidson","John David Allison",13,21
"waco2023","Advanced 4.0","P9: Final","Team Jesus","Ambiflextrous","Barrett Maguire","Ray Saenz","Jackson Davidson","John David Allison",19,21
