"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"richmond2023","Premier 5.0+","Round of 32","Come and Go","Jiddy","Jake Mottershead","Mike Garrett","Jacob Arzaga","Connor Reid",21,19
"richmond2023","Premier 5.0+","Round of 32","Come and Go","Jiddy","Jake Mottershead","Mike Garrett","Jacob Arzaga","Connor Reid",12,21
"richmond2023","Premier 5.0+","Round of 32","Sick Nasty","SOSD","alex stan","Joel Lapp","Ezra Dantowitz","Brian Perlson",16,21
"richmond2023","Premier 5.0+","Round of 32","Sick Nasty","SOSD","alex stan","Joel Lapp","Ezra Dantowitz","Brian Perlson",28,30
"richmond2023","Premier 5.0+","Round of 32","CNU Dan Flashes","Free Point Dif","James Richmond","Calvin Smith","Michael Lin","Josh Hutko",21,8
"richmond2023","Premier 5.0+","Round of 32","CNU Dan Flashes","Free Point Dif","James Richmond","Calvin Smith","Michael Lin","Josh Hutko",21,19
"richmond2023","Premier 5.0+","Round of 32","backpack","Bake and Shake","Cade Larson","Nickhil Anantha","Matthew Burrows","David Gonzales",21,19
"richmond2023","Premier 5.0+","Round of 32","backpack","Bake and Shake","Cade Larson","Nickhil Anantha","Matthew Burrows","David Gonzales",21,19
"richmond2023","Premier 5.0+","Round of 32","SubZero","Limitless Faith","Zach Bender","Adam Porter","Ethan Domster","Andrew Raber",19,21
"richmond2023","Premier 5.0+","Round of 32","SubZero","Limitless Faith","Zach Bender","Adam Porter","Ethan Domster","Andrew Raber",28,26
"richmond2023","Premier 5.0+","Round of 32","SubZero","Limitless Faith","Zach Bender","Adam Porter","Ethan Domster","Andrew Raber",23,25
"richmond2023","Premier 5.0+","Round of 32","Benny Boo & Jare Bear","Back2Basics","Ben Savage","Jared Beaufait","Connor Nelson","Joey Maichen",21,19
"richmond2023","Premier 5.0+","Round of 32","Benny Boo & Jare Bear","Back2Basics","Ben Savage","Jared Beaufait","Connor Nelson","Joey Maichen",19,21
"richmond2023","Premier 5.0+","Round of 32","Benny Boo & Jare Bear","Back2Basics","Ben Savage","Jared Beaufait","Connor Nelson","Joey Maichen",19,21
"richmond2023","Premier 5.0+","Round of 16","The Diamond Dogs","Back2Basics","Bennett Anderson","Reid Pfutzenreuter","Connor Nelson","Joey Maichen",19,21
"richmond2023","Premier 5.0+","Round of 16","The Diamond Dogs","Back2Basics","Bennett Anderson","Reid Pfutzenreuter","Connor Nelson","Joey Maichen",16,21
"richmond2023","Premier 5.0+","Round of 16","Chilly Chillies","backpack","Trevor Clements 704trev","Sean Brown","Cade Larson","Nickhil Anantha",1,0
"richmond2023","Premier 5.0+","Round of 16","Chilly Chillies","backpack","Trevor Clements 704trev","Sean Brown","Cade Larson","Nickhil Anantha",0,1
"richmond2023","Premier 5.0+","Round of 16","Chilly Chillies","backpack","Trevor Clements 704trev","Sean Brown","Cade Larson","Nickhil Anantha",0,1
"richmond2023","Premier 5.0+","Round of 16","Spidey Sense","CNU Dan Flashes","Jack Dumouchel","William Glowacky","James Richmond","Calvin Smith",16,21
